name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
New York City,4/17/2022,12.0,6.1,8.7,12.0,5.0,7.9,-2.3,49.7,0.519,100,4.17,rain,0.0,0.0,53.3,14.0,299.1,1020.0,40.9,16.0,281.9,24.2,9,10.0,2022-04-17T06:14:10,2022-04-17T19:37:41,0.53,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York City,4/18/2022,10.7,5.6,8.0,10.7,1.7,5.8,-1.7,51.5,3.983,100,8.33,rain,0.0,0.0,40.9,31.2,65.6,1024.9,34.5,15.4,157.0,13.6,8,10.0,2022-04-18T06:12:40,2022-04-18T19:38:44,0.57,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York City,4/19/2022,10.0,5.6,7.8,8.3,1.8,4.8,2.0,69.3,8.326,100,33.33,rain,0.0,0.0,70.1,38.7,290.4,1007.1,84.3,12.8,126.0,11.1,4,10.0,2022-04-19T06:11:11,2022-04-19T19:39:47,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York City,4/21/2022,13.9,8.3,11.1,13.9,6.4,10.5,4.3,64.7,0.46,100,8.33,rain,0.0,0.0,94.9,29.7,163.7,1030.9,29.4,16.0,164.4,13.9,6,10.0,2022-04-21T06:08:16,2022-04-21T19:41:53,0.67,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York City,4/23/2022,16.7,11.2,13.6,16.7,11.2,13.6,1.8,45.1,0.232,100,4.17,rain,0.0,0.0,72.0,21.6,60.7,1028.0,52.0,15.6,225.5,19.4,8,10.0,2022-04-23T06:05:24,2022-04-23T19:43:59,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York City,4/25/2022,13.8,8.8,11.3,13.8,6.6,10.5,1.4,52.1,0.23,100,4.17,rain,0.0,0.0,77.8,17.8,68.9,1024.3,68.1,16.0,110.1,9.5,4,10.0,2022-04-25T06:02:36,2022-04-25T19:46:05,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York City,4/26/2022,14.9,11.2,12.7,14.9,11.2,12.7,8.9,78.1,1.433,100,12.5,rain,0.0,0.0,38.2,18.1,59.1,1018.1,96.6,15.2,84.7,7.4,3,10.0,2022-04-26T06:01:13,2022-04-26T19:47:07,0.85,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York City,4/27/2022,13.9,7.1,11.2,13.9,5.4,10.7,0.4,50.0,0.244,100,8.33,rain,0.0,0.0,52.5,17.7,296.9,1014.5,63.9,16.0,260.5,22.5,10,10.0,2022-04-27T05:59:52,2022-04-27T19:48:10,0.89,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York City,4/28/2022,15.5,5.6,9.7,15.5,3.7,9.1,-6.6,34.4,0.23,100,4.17,rain,0.0,0.0,52.8,16.9,314.3,1016.5,35.1,16.0,312.0,26.9,10,10.0,2022-04-28T05:58:31,2022-04-28T19:49:13,0.92,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York City,4/29/2022,18.2,6.1,11.8,18.2,4.1,11.4,-9.1,24.3,0.23,100,4.17,rain,0.0,0.0,69.8,18.3,294.1,1018.7,0.2,15.9,321.8,27.9,10,10.0,2022-04-29T05:57:12,2022-04-29T19:50:15,0.96,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York City,4/30/2022,20.5,8.3,13.4,20.5,6.8,13.2,-4.8,29.1,0.699,100,8.33,rain,0.0,0.0,77.8,12.8,276.6,1019.8,0.2,15.9,320.7,27.6,10,10.0,2022-04-30T05:55:54,2022-04-30T19:51:18,0.0,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York City,5/1/2022,20.0,9.3,13.8,20.0,9.1,13.8,3.1,50.7,0.699,100,4.17,rain,0.0,0.0,69.9,16.5,128.8,1019.8,16.5,16.0,287.2,24.6,9,10.0,2022-05-01T05:54:37,2022-05-01T19:52:20,0.03,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York City,5/2/2022,13.3,11.7,12.4,13.3,11.7,12.4,9.6,83.7,1.717,100,25.0,rain,0.0,0.0,35.3,23.8,43.6,1017.8,100.0,13.5,49.4,4.3,2,10.0,2022-05-02T05:53:21,2022-05-02T19:53:22,0.06,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York City,5/3/2022,17.1,11.1,13.3,17.1,11.1,13.3,8.8,75.0,0.0,0,0.0,rain,0.0,0.0,31.7,21.9,71.9,1020.9,55.9,15.9,240.9,20.7,9,10.0,2022-05-03T05:52:06,2022-05-03T19:54:24,0.09,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York City,5/4/2022,17.8,10.0,13.1,17.8,10.0,13.1,10.5,84.9,1.978,100,33.33,rain,0.0,0.0,25.6,21.1,49.4,1015.9,92.8,13.7,99.0,8.6,6,10.0,2022-05-04T05:50:53,2022-05-04T19:55:26,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York City,5/5/2022,21.8,13.8,17.4,21.8,13.8,17.4,8.7,58.7,0.46,100,8.33,rain,0.0,0.0,73.8,13.0,314.5,1017.8,32.9,16.0,288.2,24.6,10,10.0,2022-05-05T05:49:41,2022-05-05T19:56:27,0.16,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York City,5/6/2022,15.7,10.6,13.2,15.7,10.6,13.2,9.8,80.3,1.902,100,66.67,rain,0.0,0.0,32.4,20.0,66.9,1014.2,79.8,14.3,50.0,4.2,2,10.0,2022-05-06T05:48:30,2022-05-06T19:57:29,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York City,5/7/2022,10.6,8.8,9.7,10.6,4.9,7.5,7.4,86.2,2.328,100,91.67,rain,0.0,0.0,58.6,36.4,37.8,1010.7,100.0,13.4,32.7,2.8,1,10.0,2022-05-07T05:47:21,2022-05-07T19:58:30,0.22,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York City,5/8/2022,15.0,8.3,11.3,15.0,4.3,10.0,0.7,49.7,0.009,100,8.33,rain,0.0,0.0,62.2,33.0,37.7,1018.7,86.2,16.0,173.3,15.1,7,10.0,2022-05-08T05:46:13,2022-05-08T19:59:31,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York City,5/10/2022,21.7,12.1,16.2,21.7,12.1,16.2,-2.4,28.2,0.469,100,4.17,rain,0.0,0.0,53.0,33.0,41.9,1026.7,24.6,16.0,298.0,25.6,10,10.0,2022-05-10T05:44:01,2022-05-10T20:01:32,0.32,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York City,5/13/2022,21.6,14.2,16.9,21.6,14.2,16.9,14.6,86.6,0.267,100,12.5,rain,0.0,0.0,27.7,21.7,49.5,1024.7,99.4,13.2,155.3,13.5,9,10.0,2022-05-13T05:40:55,2022-05-13T20:04:30,0.42,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York City,5/14/2022,20.7,14.0,16.8,20.7,14.0,16.8,15.1,90.3,2.288,100,25.0,rain,0.0,0.0,33.5,12.5,190.2,1018.9,92.4,11.5,126.4,10.9,5,10.0,2022-05-14T05:39:56,2022-05-14T20:05:29,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York City,5/15/2022,25.6,14.2,18.6,25.6,14.2,18.6,15.6,84.0,0.41,100,20.83,rain,0.0,0.0,35.3,15.0,198.7,1012.1,73.0,11.2,196.9,17.2,8,10.0,2022-05-15T05:38:58,2022-05-15T20:06:27,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York City,5/16/2022,23.8,17.3,19.9,23.8,17.3,19.9,16.5,81.3,1.042,100,20.83,rain,0.0,0.0,37.1,18.2,235.9,1005.5,53.9,15.3,171.5,15.1,7,30.0,2022-05-16T05:38:02,2022-05-16T20:07:25,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York City,5/19/2022,19.9,12.4,15.4,19.9,12.4,15.4,12.3,82.3,1.94,100,45.83,rain,0.0,0.0,30.6,14.6,137.4,1009.0,82.6,14.1,97.8,8.4,5,10.0,2022-05-19T05:35:25,2022-05-19T20:10:14,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York City,5/20/2022,21.0,13.4,16.8,21.0,13.4,16.8,14.3,85.5,2.148,100,12.5,rain,0.0,0.0,38.9,21.7,57.9,1013.7,64.6,10.2,156.7,13.5,7,10.0,2022-05-20T05:34:36,2022-05-20T20:11:09,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York City,5/21/2022,32.0,16.2,23.2,33.7,16.2,23.8,18.0,75.9,0.0,0,0.0,rain,0.0,0.0,25.2,14.3,257.9,1015.8,42.7,9.0,292.9,25.3,9,100.0,2022-05-21T05:33:49,2022-05-21T20:12:04,0.69,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York City,5/22/2022,31.2,23.4,26.5,32.2,23.4,27.1,18.8,63.6,0.699,100,8.33,rain,0.0,0.0,57.2,15.9,243.7,1015.8,10.6,16.0,260.3,22.5,9,75.0,2022-05-22T05:33:03,2022-05-22T20:12:58,0.75,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York City,5/23/2022,24.2,16.7,20.7,24.2,16.7,20.7,9.0,48.9,0.23,100,4.17,rain,0.0,0.0,59.4,18.1,33.4,1021.2,5.8,16.0,302.5,26.4,10,10.0,2022-05-23T05:32:19,2022-05-23T20:13:51,0.76,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York City,5/24/2022,20.5,15.0,17.3,20.5,15.0,17.3,9.8,61.9,3.274,100,20.83,rain,0.0,0.0,76.0,24.0,83.1,1025.7,81.5,16.0,148.9,12.9,7,10.0,2022-05-24T05:31:37,2022-05-24T20:14:43,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York City,5/25/2022,21.1,13.8,16.3,21.1,13.8,16.3,8.2,59.6,0.469,100,4.17,rain,0.0,0.0,48.7,16.6,98.3,1028.7,5.6,15.7,313.6,27.2,9,10.0,2022-05-25T05:30:57,2022-05-25T20:15:34,0.83,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York City,5/26/2022,20.6,13.8,17.1,20.6,13.8,17.1,11.5,70.2,0.0,0,0.0,rain,0.0,0.0,59.2,18.1,156.3,1025.1,51.6,16.0,262.4,22.8,9,10.0,2022-05-26T05:30:19,2022-05-26T20:16:25,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York City,5/27/2022,26.1,17.9,20.5,26.1,17.9,20.5,17.5,83.9,1.519,100,4.17,rain,0.0,0.0,38.9,16.4,180.1,1013.9,80.9,14.2,210.5,18.2,10,10.0,2022-05-27T05:29:42,2022-05-27T20:17:14,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
