Property Id,Property Name,Year Ending,"NYC Borough, Block and Lot (BBL)",NYC Building Identification Number (BIN),Address 1,City,Postal Code,ENERGY STAR Score,National Median ENERGY STAR Score,Site EUI (kBtu/ft²),Weather Normalized Site EUI (kBtu/ft²),National Median Site EUI (kBtu/ft²),Site Energy Use (kBtu),Weather Normalized Site Energy Use (kBtu),Weather Normalized Site Electricity Intensity (kWh/ft²),Source EUI (kBtu/ft²),Weather Normalized Source EUI (kBtu/ft²),National Median Source EUI (kBtu/ft²),Source Energy Use (kBtu),Weather Normalized Source Energy Use (kBtu),Electricity Use - Grid Purchase (kBtu),Electricity Use - Grid Purchase (kWh),Weather Normalized Site Electricity (kWh),Electricity Use - Grid Purchase and Generated from Onsite Renewable Systems (kWh),Electricity Use - Grid Purchase and Generated from Onsite Renewable Systems (kBtu)
4045760,DEPM 1828 - 200 East 62nd Street,12/31/2021,1-01416-7501,1043780,200 East 62nd Street,New York,10065,9,50,96.3,93,69.7,23397857.9,22595473.9,6.6,152.4,147.7,110.4,37043721.6,35893195.9,5573210.9,1633414.5,1599420.9,1633415,5573212
4408060,DEPM 1782 - 209-90 23rd Avenue,12/31/2021,4-05893-7501,4131229,209-90 23rd Avenue,Queens,11360,61,50,81.1,Not Available,87.4,81813692,Not Available,6.4,125.7,Not Available,135.5,126865898.2,Not Available,23406583.8,6860076.5,6485808.3,6860077,23406582.7
4413235,DEPM 1178 - 143 Avenue B,12/31/2021,1-00392-7501,1004784,143 Avenue B,New York,10009,90,50,59.3,64.9,84.5,5573393.8,6100860.1,3.8,85.5,90.8,121.9,8037210.5,8533924,1248655.4,365959.9,356392.7,365960,1248655.5
4413237,DEPM 1866 - 1056 Fifth Avenue,12/31/2021,1-01498-0069,1046861,1056 Fifth Avenue,New York,10028,75,50,56.5,60.2,67.6,9177909.2,9776191.4,4.2,84.5,88.3,101,13709773.3,14337969.7,2327410.7,682125,682125,682125,2327410.5
4413239,DEPM 2418 - 241 Fifth Avenue,12/31/2021,1-00857-7502,1016884,241 Fifth Avenue,New York,10016,24,50,59.7,61.4,50.2,3546618.2,3646985,12.7,139.9,141.8,117.8,8313394.7,8425156.3,2573310.6,754194.1,754194.1,754194.2,2573310.6
4494770,DEPM 2560 - 555 Kappock Street,12/31/2021,2-05722-0445,2083246,555 Kappock Street,Bronx,10463,91,50,55.7,Not Available,80.1,30101188,Not Available,4.3,85.6,Not Available,123,46226299.1,Not Available,8360623.9,2450358.4,2340301.7,2450359,8360624.9
4950962,DEPM 2746 - 421 Hudson Street,12/31/2021,1-00601-7501,1067116,421 Hudson Street,New York,10014,61,50,54.4,Not Available,59,14997083.5,Not Available,9.3,111.8,Not Available,121.5,30850198.1,Not Available,8724943.9,2557134.5,2557134.5,2557135,8724944.6
4952413,DEPM 1578 - 750 Park Avenue,12/31/2021,1-01386-0037,1041364,750 Park Avenue,New York,10021,84,50,59.1,63.9,77.6,4558069,4925791.3,3.7,84,89,110.2,6470500.5,6856609,962587.5,282118.2,282118.2,282118.2,962587.3
4952430,DEPM 1528 - 565 Park Avenue,12/31/2021,1-01397-0004,1042024,565 Park Avenue,New York,10065,62,50,76.1,Not Available,82.7,5503768.3,Not Available,4.1,102.1,Not Available,110.9,7384790.8,Not Available,1019018.5,298657.2,294097.8,298657.2,1019018.4
4998258,DEPM 2536 - 36 Bleeker Street,12/31/2021,1-00521-7505,1008182,36 Bleeker Street,New York,10017,Not Available,50,47.9,47.9,46.6,3710627,3710627,11.9,121.4,121.4,118.1,9412433.7,9412433.7,3152157.3,923844.4,923844.4,923844.5,3152157.4
4998265,DEPM 2566 - 135 West 52nd Street,12/31/2021,1-01005-7501,1023160,135 West 52nd Street,New York,10019,69,50,51.4,Not Available,58.9,15194595.5,Not Available,8.4,103.9,Not Available,119,30721038.9,Not Available,8438122.1,2473071.8,2473071.8,2473072,8438121.7
4998277,DEPM 2602 - 1 Gracie Square,12/31/2021,1-01590-0042,1051388,1 Gracie Square,New York,10028,Not Available,50,69.5,73.9,83.2,3874279.3,4116547.6,4.3,98.7,102.9,118.1,5501515.5,5737932.9,819155.5,240080.7,237072.1,240080.8,819155.7
4998304,DEPM 2576 - 129 Lafayette Street,12/31/2021,1-00208-7501,1002673,129 Lafayette Street,New York,10013,36,50,83.7,87.6,76.5,5169657.3,5409674.1,8.8,142.2,144.5,129.9,8781769.3,8925518,1916359.5,561652.8,543520.3,561652.8,1916359.4
4998363,DEPM 1168 - 33 East 74th Street,12/31/2021,1-01389-7503,1041649,33 East 74th Street,New York,10021,Not Available,50,32.8,33.1,54.1,4292794.2,4331209.2,6.1,71.7,71.1,118.1,9378394.5,9306310.2,2783406.1,815769.6,796941.9,815769.7,2783406.2
4998577,DEPM 2572 - 350 East 72nd Street,12/31/2021,1-01446-7501,1072637,350 East 72nd Street,New York,10021,97,50,40.6,41.4,67.7,2914831.8,2971665.8,6,79.7,79.2,132.9,5719949.2,5683011.3,1519643.3,445381.9,429201.5,445382,1519643.4
5764076,DEPM 1018 - 10 Madison Square West,12/31/2021,1-00826-7501,1015602,10 Madison Square West,New York,10010,52,50,44.4,44.4,45.2,15345761.9,15345761.9,13,124.1,124.1,126.3,42920113.3,42920113.3,15318321.9,4489542.8,4489542.8,4489543,15318320.7
5764091,DEPM 1564 - 150 Charles Street,12/31/2021,1-00636-7503,1089743,150 Charles Street,New York,10014,25,50,65.4,66.7,55.5,23418050.8,23876365,13.2,147.7,149.1,125.4,52879413.1,53360643.1,16165977,4737976.3,4737976.3,4737977,16165977.5
5863322,DEPM 1876 - 42 Crosby Street,12/31/2021,1-00483-7503,1090398,42 Crosby Street,New York,10012,Not Available,50,55.9,58.7,56.3,2841141.5,2979257.3,10,117.4,121.6,118.1,5960180.3,6174181.8,1701132.4,498573.3,510125.8,498573.4,1701132.4
5876475,DEPM 1148 - 1160 Park Avenue,12/31/2021,1-01504-0031,1047074,1160 Park Avenue,New York,10128,81,50,62.4,68,79.2,11527634.7,12566074.7,4.4,90.2,95.4,114.6,16669100.2,17624950.3,2804642.3,821993.6,806745.6,821993.7,2804642.5
5876476,DEPM 1650 - 45 West 10th Street,12/31/2021,1-00574-0067,1009558,45 West 10th Street,New York,10011,50,50,97.9,106.1,98.3,7772313.8,8419279.2,4.7,128.9,135.8,129.4,10229792.7,10780407.7,1326049.3,388642.8,371785.5,388642.8,1326049.2
5876479,DEPM 2548 - 61 Jane Street,12/31/2021,1-00626-0012,1011645,61 Jane Street,New York,10014,89,50,65.9,70.6,91.5,17635955.4,18889318.2,4.3,95.9,99.7,133,25646430.8,26678950.5,4073530.1,1193883.2,1146401.9,1193883,4073528.8
5876480,DEPM 2568 - 435 East 52nd Street,12/31/2021,1-01364-0022,1040155,435 East 52nd Street,New York,10022,69,50,73.8,79.5,84.1,34259196.2,36904336.8,6.1,122.5,128.4,139.6,56840047.7,59612474.4,9860610.4,2889979.2,2814772.9,2889980,9860611.8
5876481,DEPM 2596 - 25 Sutton Place South,12/31/2021,1-01371-0038,1040722,25 Sutton Place South,New York,10022,88,50,53.3,56.8,73.9,29218062.4,31163431.7,4.3,82.6,85.2,114.6,45318441,46722795.8,8365414.5,2451762.5,2344865.3,2451763,8365415.4
5974450,DEPM 7596 - 325 East 79th Street,12/31/2021,1-01542-0014,1049250,325 East 79th Street,New York,10075,95,50,49.7,52.7,78.2,6431093.9,6822043.8,3.2,71.7,74.2,112.8,9272187.5,9600386.5,1439736.5,421962.6,408179.6,421962.6,1439736.4
6553176,DEPM 1460 - 21 East 66th Street,12/31/2021,1-01381-7504,1041167,21 East 66th Street,New York,10065,Not Available,50,80.2,87.7,67.8,3906530.5,4275018.2,8,139.7,148.8,118.1,6805560.8,7248866.7,1336651.1,391750,391750,391750,1336651
6602657,DEPM 2522 - 929 Park Avenue,12/31/2021,1-01509-0071,1047540,929 Park Avenue,New York,10021,78,50,61.4,66.3,76,2919408.9,3154055.3,4,89,93.4,110.2,4231475.1,4439950.2,666340.4,195293.2,188945.2,195293.2,666340.4
6603562,DEPM 2586 - 350 East 57th Street,12/31/2021,1-01349-0032,1039987,350 East 57th Street,New York,10022,92,50,45.4,48.7,66.2,3429344.2,3679323,3.5,74.4,77.8,108.4,5616697,5872161.5,940500.9,275645,267373.3,275645,940500.7
6666490,DEPM 1174 - 212 West 18th Street,12/31/2021,1-00767-7505,1013854,212 West 18th Street,New York,10011,100,50,138.1,135.1,548,48396632.6,47342142.2,6.2,199.9,196.3,793.2,70053826.4,68785231.2,7408261.1,2171236.9,2171236.9,2171237,7408260.6
6666491,DEPM 1694 - 35 East 75th Street,12/31/2021,1-01390-0023,1041695,35 East 75th Street,New York,10021,84,50,48.8,Not Available,64.3,10992919.2,Not Available,Not Available,95.1,Not Available,125.2,21409033.5,Not Available,5126703.3,1502550.6,Not Available,1502551,5126704
6666492,DEPM 1996 - 959 First Avenue,12/31/2021,1-01345-7502,1090147,959 First Avenue,New York,10022,74,50,48.6,50.1,58.1,9496288.4,9781344.7,7.5,95.6,97.2,114.2,18670653.8,18969962.9,4971172,1456967,1456967,1456967,4971171.4
6666493,DEPM 2000 - 20 East End Avenue,12/31/2021,1-01577-7504,1090384,20 East End Avenue,New York,10028,84,50,56.4,58.7,73.6,10394892.4,10817743.2,8.9,112,114.4,146.2,20663263.3,21107256.7,5570643.6,1632662.1,1632662.1,1632662,5570642.7
6666494,DEPM 2016 - 444 East 52nd Street,12/31/2021,1-01363-0027,1040141,444 East 52nd Street,New York,10022,89,50,57,61.5,79.4,4197945.3,4523533.9,3.3,78.3,82.4,108.9,5762370.3,6062449.7,849419,248950.4,244227.5,248950.5,849419.1
6666495,DEPM 2262 - 22 West 66th Street,12/31/2021,1-01118-7502,1028167,22 West 66th Street,New York,10023,32,50,79.7,84.9,70.9,4884879.4,5207422.8,9.9,142.7,148.2,127,8748170.8,9086841.4,2068027.1,606104,606104,606104.1,2068027.2
6667532,DEPM 1188 - 12 Beekman Place,12/31/2021,1-01361-0039,1040084,12 Beekman Place,New York,10022,90,50,51.2,54.1,73.1,4793593.9,5065470.4,4.1,85.3,87.6,121.8,7987874.2,8203983.1,1390758.2,407607.9,387242.1,407607.9,1390758.2
6679479,DEPM 2124 - 41-18 24th Street,12/31/2021,4-00413-0032,4004992;4004993;4593964,41-18 24th Street,Queens,11101,92,50,40.3,40.9,58.7,3193085,3237443,7.7,87.6,89.2,127.6,6936560.2,7060762.6,2047897.7,600204.4,613205,600204.5,2047897.8
6694538,DEPM 2928 - 290 West Street,12/31/2021,1-00595-7508,1089819,290 West Street,New York,10013,Not Available,50,66.5,69.7,61.1,3217889.5,3371155.8,10.1,128.5,133.2,118.1,6219031.3,6443510.2,1622998.5,475673.6,486316.6,475673.7,1622998.7
6694539,DEPM 2770 - 27 Wooster Street,12/31/2021,1-00228-7503,1089842,27 Wooster Street,New York,10013,Not Available,50,77,80.4,66.8,3686913.3,3850446.3,9,136,138.4,118.1,6515343.5,6627557,1510905.4,442821,432856.8,442821.1,1510905.6
6694540,DEPM 1840 - 72 Poplar Street,12/31/2021,3-00211-7502,3398007;3001542,72 Poplar Street,Brooklyn,11201,Not Available,50,50.1,52.9,70.5,2247090.5,2372417.5,5.2,84,86.9,118.1,3763278.5,3894871.9,802190.6,235108.6,235108.6,235108.6,802190.5
6694541,DEPM 7520 - 112 East 83rd Street,12/31/2021,1-01511-0065,1047635,112 East 83rd Street,New York,10028,66,50,62.1,66.4,69.2,2488347.5,2660735.9,6.8,104.6,108.6,116.5,4187575.2,4347810.1,934301.7,273828.1,271543.3,273828.2,934301.8
6694544,DEPM 1872 - 560 West 24th Street,12/31/2021,1-00695-7509,1088873,560 West 24th Street,New York,10011,Not Available,50,78.9,80.6,46.7,2474499.3,2527358,20,199.4,204.1,118.1,6255106.5,6403110.9,2089647,612440.4,627932.4,612440.5,2089647
6694545,DEPM 1228 - 125 West 12th Street,12/31/2021,1-00608-0053,1010621,125 West 12th Street,New York,10011,33,50,98.1,Not Available,87.7,3054457.1,Not Available,4.4,130.2,Not Available,116.4,4051759.2,Not Available,482616.7,141446.8,137282.8,141446.9,482616.8
6694546,DEPM 2206 - 790 Madison Avenue,12/31/2021,1-01381-0056,1041185,790 Madison Avenue,New York,10065,19,50,88.9,90,58.1,2661025.1,2694498.5,22.5,231.6,230.7,151.5,6932749.1,6904139.1,2336582.7,684813.1,672171.9,684813.2,2336582.6
6694547,DEPM 2776 - 347 Bowery,12/31/2021,1-00459-7503,1090232,347 Bowery,New York,10003,Not Available,50,116.3,116.3,59.7,3045650.6,3045650.6,18.1,230.2,230.2,118.1,6027973.5,6027973.5,1617165.9,473964.2,473964.2,473964.2,1617165.9
6817476,DEPM 1728 - 92 Greene Street,12/31/2021,1-00499-7505,1087557,92 Greene Street,New York,10012,Not Available,50,57.6,Not Available,55,2897164.9,Not Available,10.6,123.6,Not Available,118.1,6221961.2,Not Available,1817107.5,532563.7,533929.6,532563.7,1817107.3
6817478,DEPM 2612 - 21 East 26th Street,12/31/2021,1-00856-7504,1089338,21 East 26th Street,New York,10010,Not Available,50,50.3,51.4,57.1,1864460.5,1906094.2,8.6,104,105.2,118.1,3856495.8,3900211.2,1085035.6,318005.7,318005.7,318005.7,1085035.4
6817479,DEPM 2682 - 4 Sutton Place,12/31/2021,1-01369-0024,1040543,4 Sutton Place,New York,10022,Not Available,50,55.7,57,71.5,2517598,2575357.1,5.6,92,92.8,118.1,4156670.4,4192935.2,880405.5,258032.1,254418.2,258032.1,880405.5
6817482,DEPM 1372 - 65 Maspeth Avenue,12/31/2021,3-02893-0042,3325355,65 Maspeth Avenue,Brooklyn,11211,100,50,14.8,14.8,39.8,419690.3,419690.3,4.3,41.3,41.3,111.4,1175132.9,1175132.9,419690.3,123004.2,123004.2,123004.2,419690.3
6817483,DEPM 2474 - 202-206 Thompson Street,12/31/2021,1-00537-0037,1077847;1077799,202-206 Thompson Street,New York,10012,1,50,193.4,Not Available,96.2,5199602.8,Not Available,14.7,293.4,Not Available,146,7890605.5,Not Available,1389155.7,407138.2,396327.1,407138.3,1389155.9
6817484,DEPM 1384 - 2 Pierrepont Street,12/31/2021,3-00241-0020,3001945,2 Pierrepont Street,Brooklyn,11201,43,50,64.5,66.2,61.9,2592543.3,2659178.9,10.1,129.5,129.8,124.3,5204621.1,5216069.2,1418543.2,415751.2,405950.6,415751.2,1418543.1
11985433,DEPM 1846 - 111 Murray Street,12/31/2021,1-00142-7503,1089698,111 Murray Street,New York,10007,15,50,74.2,77.3,57.4,35631372.6,37136095,12,149.8,152.6,116,71969488.7,73322468.6,19746598.5,5787396.3,5749382.8,5787397,19746598.6
11985434,DEPM 2954 - 565 Broome Street,12/31/2021,1-00477-7502,1089738,565 Broome Street,New York,10013,16,50,79.2,79.7,62.1,25514946,25663731.6,14.3,167.6,168.9,131.4,53983930,54400529.7,15538992.4,4554217.6,4597824.2,4554218,15538991.8
11985435,DEPM 1830 - 160 Leroy Street,12/31/2021,1-00601-7503,1090584,160 Leroy Street,New York,10014,52,50,72.1,75.8,73.4,13472502,14169687.8,11.3,142.8,146.8,145.6,26706446.9,27438492,7177325.6,2103553.6,2103553.6,2103554,7177326.2
11985436,DEPM 2874 - 255 East Houston Street,12/31/2021,1-00355-0054,1090485,255 East Houston Street,New York,10002,83,50,48,48,62,4449425.6,4449425.6,7.2,93.5,93.5,120.7,8663100.7,8663100.7,2280687.9,668431.3,668431.3,668431.4,2280687.9
11985438,DEPM 1870 - 108 East 86th Street,12/31/2021,1-01514-0066,1047946,108 East 86th Street,New York,10028,57,50,92.4,103.8,97,5078149.9,5703819,4.2,119.1,130.6,125,6545020.4,7175457.5,781293.5,228984,228984,228984,781293.4
11985530,DEPM 1042 - 130 Jane Street,12/31/2021,1-00641-0010,1012075,130 Jane Street,New York,10014,92,50,45.7,46.6,66.7,2324612,2369017.3,6.3,83.9,86.4,122.4,4264480.3,4388815.1,1042078.7,305415.8,318430.2,305415.8,1042078.7
11985531,DEPM 2862 - 688 Broadway,12/31/2021,1-00531-7505,1090586,688 Broadway,New York,10012,Not Available,50,59.8,59.6,57.2,3415822,3406720.5,10.1,123.4,123,118.1,7051433.2,7025949.1,1979897.2,580274.6,577607.1,580274.7,1979897.3
11985533,DEPM 1390 - 34-22 35th Street,12/31/2021,4-00642-0036,4618091,34-22 35th Street,Queens,11106,53,50,63.9,64.9,65.1,2849150.7,2892988,13.7,149,150.1,151.9,6642492.8,6688522,2086219.8,611436,611436,611436,2086219.6
11985534,DEPM 2614 - 25 -11 38th Avenue,12/31/2021,4-00368-7501,4615671,25 -11 38th Avenue,Queens,11101,100,50,33.4,33.6,66.7,1316150.7,1324247.2,6.4,73.6,73.8,146.9,2898615,2907116.4,866661,254003.8,254003.8,254003.8,866661
11985535,DEPM 1140 - 215 East 19th Street,12/31/2021,1-00900-7501,1090463;1090877;1090878;1090879,215 East 19th Street,New York,10003,90,50,50.2,Not Available,70.8,23576718.5,Not Available,6.8,93.3,Not Available,131.6,43834392,Not Available,10902192.9,3195249.6,3212303.1,3195250,10902193
15569042,DEPM 1186 - 138 East 50th Street,12/31/2021,1-01304-7502,1090524,138 East 50th Street,New York,10022,7,50,68.8,68.8,47.9,17373797.7,17373797.7,17.1,174.2,174.2,121.4,43997394.2,43997394.2,14717089.5,4313331.7,4313331.7,4313332,14717088.8
15569043,DEPM 2882 - 200 East 59th Street,12/31/2021,1-01332-7501,1090608,200 East 59th Street,New York,10022,92,50,38.5,38.5,56.9,5883497.3,5883497.3,8,87.9,87.9,129.9,13439954.7,13439954.7,4149875.8,1216258.9,1216258.9,1216259,4149875.7
15569044,DEPM 1488 - 26 East 63rd Street,12/31/2021,1-01377-7502,1040935,26 East 63rd Street,New York,10065,17,50,87.9,93.2,69.1,8605984.6,9124804.2,9.2,147.5,153.1,116,14440003.1,14984763.7,3087839.6,904993.9,904993.9,904994,3087839.5
15569045,DEPM 2724 - 7 Harrison Street,12/31/2021,1-00180-7512,1002037,7 Harrison Street,New York,10013,Not Available,50,49.5,50.5,50.3,2047889.6,2090055.7,10.9,116.2,118.1,118.1,4809142.4,4885309.7,1519347.6,445295.3,450636.6,445295.3,1519347.6
15569104,DEPM 1468 - 40 East End Avenue,12/31/2021,1-01578-7504,1051137,40 East End Avenue,New York,10028,64,50,49.9,51.5,55.2,4735003.2,4886713.8,8.7,104.4,106.1,115.5,9901194.9,10060491,2816823.7,825563.7,825563.7,825563.8,2816823.7
15569105,DEPM 1816 - 225 West 86th Street,12/31/2021,1-01234-7503,1033197,225 West 86th Street,New York,10024,82,50,61.7,Not Available,80.4,41985268.5,Not Available,Not Available,97.8,Not Available,127.4,66559467.3,Not Available,12842820.2,3764014.8,Not Available,3764015,12842819.2
15569106,DEPM 1348 - 25 Broad Street,12/31/2021,1-00025-7502,1000824,25 Broad Street,New York,10004,42,50,59.3,60,56.4,25696797.2,26016688.9,9,120.7,120.6,114.7,52306801.8,52257671.9,13554951.9,3972728.7,3893083.5,3972729,13554951.3
15569107,DEPM 1000 - 1035 Fifth Avenue,12/31/2021,1-01496-0071,1046826,1035 Fifth Avenue,New York,10028,94,50,58,62.8,88.1,14403708.9,15603611.2,3.5,82.1,86.7,124.9,20403305.2,21557519.5,3016806.2,884175.2,866475.8,884175.3,3016806.1
20599835,DEPM - Campus - MeadowWood,12/31/2021,3-04414-7501;3-04415-7501;3-04423-7501,3348808;3348810;3335422;3335427;3335566;3348806;3348811;3335565;3348805;3348807;3348809;3348812;3348813;3348814;3324259;3324260;3324261;3324262;3324263;3341608;3348507;3324265;3324266;3324270;3324273;3341452;3341496;3341497;3341500;3341454;3341503;3341505;3341501;3341495;3341504;3341453;3341498;3341499;3341502,1019 Van Siclen Avenue,Brooklyn,11207,40,50,103.2,Not Available,97,103007251.8,Not Available,Not Available,140,Not Available,131.5,139703173.5,Not Available,18026033.8,5283127.7,Not Available,5283128,18026032.7
20662109,DEPM 1704 - 257 Central Park West,12/31/2021,1-01199-0036,1031371,257 Central Park West,New York,10024,85,50,55,58.2,72.6,8163998.9,8640361.9,6.4,97.3,99.3,128.3,14436340.2,14739306.2,3350937.9,982103.6,949074.8,982103.7,3350937.8
20662110,DEPM 1916 - 983 Park Avenue,12/31/2021,1-01512-0001,1047642,983 Park Avenue,New York,10028,89,50,56.6,61.1,79.2,11531190,12444714.5,4.9,87.8,91.7,123,17892891.5,18670407.3,3485114.4,1021428.5,997635.7,1021429,3485115.7
20662111,DEPM 1824 - 13 West 13th Street,12/31/2021,1-00577-0030,1009714,13 West 13th Street,New York,10011,85,50,53.5,55.6,71.8,5475963,5696904.7,5.2,88.5,89.5,118.8,9061138.8,9167577.8,1892215.8,554576.7,533550.1,554576.7,1892215.7
20662112,DEPM 2496 - 40 Bleecker Street,12/31/2021,1-00521-7506,1008181,40 Bleecker Street,New York,10012,33,50,50.7,52.2,45.3,5604067.8,5776491.2,12.7,126.6,130.9,113.1,14003159.4,14485944.9,4639364.7,1359719.8,1410254.3,1359720,4639364.6
20662113,DEPM 1202 - 111 Varick Street,12/31/2021,1-00578-0071,1090671,111 Varick Street,New York,10013,97,50,26.7,26.7,44.6,3266964.3,3266964.3,6.5,66.7,66.7,111.5,8173685.1,8173685.1,2710498.6,794401.6,794401.6,794401.7,2710498.6
20662114,DEPM 1246 - 130 William Street,12/31/2021,1-00077-7501,1090562,130 William Street,New York,10038,75,50,33.7,36.1,40.6,15122243.5,16169859.8,10.4,93.7,100.3,112.8,41993763.9,44927089.4,14923090.4,4373707.1,4680745.8,4373708,14923091.7
20662115,DEPM 1596 - 155 West 11th Street,12/31/2021,1-00607-7503,1089806;1082217;1090621;1090622;1090623;1090624;1090625;1090633,155 West 11th Street,New York,10011,14,50,91.4,Not Available,69.5,65101327.3,Not Available,10.1,166.2,Not Available,126.4,118366009.3,Not Available,25165269.3,7375517.6,7198743.8,7375519,25165270.8
20662116,DEPM 1932 - 244 Madison Avenue,12/31/2021,1-00867-0057,1017221,244 Madison Avenue,New York,10016,69,50,73.2,78.7,83.9,10449582.3,11236082.9,6.6,118,122.2,135.3,16856379.2,17452463.9,3362467.3,985482.7,947006.6,985482.8,3362467.3
20662117,DEPM 1658 - 130 West 12th Street,12/31/2021,1-00607-7502,1088864,130 West 12th Street,New York,10011,21,50,111.5,112.9,91.6,11703879.3,11857472.7,6.3,156,156.2,128.1,16378674.6,16401308,2336915,684910.5,661691.7,684910.6,2336915
20662118,DEPM 1848 - 45 East 66th Street,12/31/2021,1-01381-7502,1076285,45 East 66th Street,New York,10065,100,50,18.9,18.2,45.4,1639131.2,1583526.9,5.3,52.8,51,127.2,4589567.5,4433875.4,1639131.2,480401.8,464105.1,480401.9,1639131.3
21295185,DEPM 1638 - 111 West 57th Street,12/31/2021,1-01010-7507,1023728,111 West 57th Street,New York,10001,81,50,47.4,50.3,60.3,27156962.6,28763653,5.7,87.9,91.2,111.7,50282324.1,52215238.7,11076888.2,3246449.9,3246449.9,3246450,11076887.4
4940501,ZARA - 148-48 88 Avenue,12/31/2021,4-09693-0029,4207097,148-48 88 Avenue,Jamaica,11435,59,50,83.8,87.7,89.1,6987895.7,7309933.2,4.6,115.8,119.4,123.1,9656732.6,9953387.2,1325395.5,388451.1,381503.5,388451.2,1325395.5
4940492,ZARA - 148-15 Lowe Court,12/31/2021,4-09678-0054,4206806,148-15 Lowe Court,Jamaica,11435,50,50,88.3,92.4,88.3,4526073.1,4736698.7,3.4,113,117.1,113.1,5797079.9,6003386.8,596973.2,174962.8,172475.8,174962.8,596973.1
6223345,116 West Houston,12/31/2021,1/00525/0029,1008256,116 West Houston St.,Manhattan,10012,9,50,117.8,122.4,62.8,3357252.8,3489489.7,18.5,234.4,239.3,124.9,6680930.3,6819779,1803322.7,528523.6,528523.6,528523.7,1803322.9
3999874,Hollywood Towers,12/31/2021,2-05401-7501,2074868,3030 Middletown Rd,Bronx,10461,74,50,56.5,57.3,67.4,2877191.1,2919683.6,6.5,100.2,99,119.5,5105747,5043698.7,1191255,349136.8,331272.9,349136.9,1191255.1
6716654,Surf Manor,12/31/2021,3-07070-0120,3189629,2316 Surf Ave,Brooklyn,11224,1,50,331.8,331.8,80.9,12939584.1,12939584.1,95.6,919.5,919.5,224.3,35858610.4,35858610.4,12726884.1,3730035.9,3730035.9,3730036,12726882.8
6650066,Sapphire Center- 35-15 Parsons,12/31/2021,4050030006,4113182,35-15 Parsons Blvd,Queens,11354,54,50,133.2,131.3,137.7,8789872.8,8664216.6,16.9,243.8,238.5,252.2,16092687.7,15740850.4,3921897.9,1149442.4,1112614.7,1149443,3921899.5
6292393,ZARA - Zara Realty Holding Corp.,12/31/2021,4-09678-0037,4206804,148-14 90th Ave,Queens,11435,87,50,88.6,91.9,120.3,4383614.4,4546356,3.2,112.6,115.8,153,5573020.4,5727804.7,554414.5,162489.6,159794.1,162489.6,554414.5
6278691,Rebekah Rehab - 1070 Havemeyer Ave,12/31/2021,2-03827-0201,2026971,1070 Havemeyer Avenue,Bronx,10462,51,50,114.6,118.6,115.5,15006239.1,15541757.6,16.3,220.1,221.7,221.8,28826622.8,29047920.4,7468612.4,2188924.8,2131816,2188925,7468612.1
6263852,Parkside Association,12/31/2021,3009170048,3018007,549-561 41st Street,Brooklyn,11232-3165,79,50,72.9,Not Available,91.2,2445434,Not Available,Not Available,84.2,Not Available,105.2,2822860.2,Not Available,151520.1,44408,Not Available,103058,351633.9
2794704,Margaret Tietz - 164-11 Chapin,12/31/2021,4-09858-0011,4210853,164-11 Chapin Parkway,Jamaica,11432,4,50,237.6,235.4,148.9,23524080.8,23302691.7,14.9,339.6,336.4,212.8,33622975.9,33304982.7,5098680.6,1494337.6,1480012.6,1494338,5098681.3
